booking_id,commitment_county_years,concurrent_with_case_numbers,court_case_number,created_date,crime_date,definite_stated_term_years,end_date,good_time_eligible,gun_years,inmate_date_of_birth,inmate_first_name,inmate_key,inmate_last_name,inmate_middle_name,major_drug_offender_years,maximum_years,minimum_years,notes,offense_description,orc_code,person_id,return_violator_offender_years,sentence_date,sentence_id,sentence_type,start_date,statute,time_served_days,total_days
57291394-f27b-4846-83d8-062c57e9acd3,,"[""CR-828268""]",CR-480296,2025-09-15 10:44:35,2025-05-22,,2025-07-30,False,,1946-05-08,Ian,IN928264,Gardner,,,,,40 hours community service,DUI,2940.73,P-ACE0A2D615,,2025-05-27,SEN-ffd7124b-658a-42f9-a286-049d97696c89,COMMUNITY_SERVICE,2025-05-31,RCW 14.217,5,60
8cffb332-809a-4d42-9df0-9b9d80845941,,"[""CR-270134"", ""CR-523142""]",CR-301463,2025-09-15 10:44:35,2023-11-11,,,False,,1949-08-02,Hoàng,IN483984,Vũ,,,,,Fine only: $1000,BURGLARY 2,,P-DEEE1F5BB3,,2024-04-27,SEN-f8367c0f-6aa8-4417-a4ad-a50f31c75522,FINE_ONLY,2024-05-04,RCW 32.587,0,0
d6d2b751-b048-4335-bc9b-de1543a89011,,"[""CR-620671""]",CR-844315,2025-09-15 10:44:35,2023-10-21,,2024-10-16,False,,1972-01-06,Duyên,IN836786,Bùi,,,,,Deferred sentence,ASSAULT 4,,P-D26326DF92,,2024-04-09,SEN-37097739-0b9e-4d7b-b0c8-e7b285f91ffb,DEFERRED_SENTENCE,2024-04-19,RCW 12.809,9,180
2c91d483-bedc-4093-81c9-555eff85cb4e,,"[""CR-835077""]",CR-929688,2025-09-15 10:44:35,2024-09-15,,,False,,1970-06-05,Victoria,IN456761,Mosley,,,10.0,4.7,Fine only: $2000,ASSAULT 4,2951.69,P-6D1DFAC815,,2023-02-08,SEN-de5baa21-7da6-4ea8-87cd-43b8ee2925b1,FINE_ONLY,2023-02-21,RCW 19.572,0,0
fc2a90c2-01d3-40cf-bdc2-019e35a89d29,,"[""CR-216912"", ""CR-458263""]",KC-24-61342,2025-09-15 10:44:35,2023-12-18,,2023-12-27,False,,2005-01-04,Robin,IN574797,Webb,,,,,Diversion program,THEFT 3,2936.50,P-3CFEF5259D,0.9,2023-09-28,SEN-353216b4-947d-4c6d-bb79-d1e1cac4d970,DIVERSION,2023-09-28,RCW 37.468,26,90
d3c6bd56-60b3-474b-830c-8c7890643eaf,,"[""CR-599465""]",KC-24-36510,2025-09-15 10:44:35,2025-07-02,,2022-12-25,False,,1997-05-24,Jacob,IN330451,Williams,,,,,Time served,ASSAULT 4,2995.98,P-128F7C18DE,1.9,2022-12-09,SEN-e37c7422-3d4e-4fea-a037-0517233dc674,TIME_SERVED,2022-12-15,RCW 26.957,3,10
c01a0762-6ed2-4ba2-b74c-5003f2580910,,"[""CR-836599"", ""CR-153983""]",CR-773555,2025-09-15 10:44:35,2024-09-12,,2023-07-27,False,,1944-08-11,Mark,IN414670,Garza,,,,,Diversion program,DV VIOLATION,2971.71,P-7223830CF9,,2023-01-20,SEN-45fd14c7-c14c-43a0-a64c-4db45e3f3c0d,DIVERSION,2023-01-28,RCW 64.234,42,180
8552b449-3c7a-476f-a6f9-5cd2a2205d39,,[],CR-598925,2025-09-15 10:44:35,2025-08-27,,,False,,1976-09-28,Linda,IN439454,Morrison,,,,,Fine only: $250,ASSAULT 4,,P-C5E6D4521E,,2024-01-16,SEN-c2ac69dd-0274-4575-8d91-9596c5c7c7c1,FINE_ONLY,2024-01-19,RCW 53.314,0,0
d50b40ab-feaa-4f98-93a5-6dedde82b959,,[],CR-838324,2025-09-15 10:44:35,2025-07-23,1.2,2026-01-15,True,,1990-02-02,은서,IN693729,이,,,,4.1,,DV VIOLATION,2975.38,P-F6BCB9E525,,2025-01-06,SEN-ea560b6c-cfdc-4ce8-9d54-d28e7231d1bd,JAIL_TIME,2025-01-15,RCW 66.211,38,365
abc68b69-f851-4efe-82f4-69b7f3f3c65f,,"[""CR-980145""]",CR-389692,2025-09-15 10:44:35,2024-08-03,,2024-05-18,False,,2000-01-05,Brittany,IN764384,Poole,,,,,Time served,ASSAULT 4,,P-DAE4CBFB45,,2024-05-13,SEN-8f6c425c-ed46-4b69-8094-ed5ffbeddb6b,TIME_SERVED,2024-05-16,RCW 33.130,1,2
c19836a3-4fcc-49a8-8d5e-8d9d692a237c,1.9,"[""CR-387844"", ""CR-905223""]",CR-228878,2025-09-15 10:44:35,2024-10-12,,2023-07-12,False,,1949-04-07,春香,IN802912,遠藤,,,,,20 hours community service,DV VIOLATION,2970.49,P-3B2D9351DA,3.0,2023-02-28,SEN-d38f07a1-60f4-40d3-828b-7b51d80839fc,COMMUNITY_SERVICE,2023-03-14,RCW 29.701,43,120
e02cae52-1f28-4f1c-b385-81c6a025fab8,,"[""CR-513453"", ""CR-732938""]",CR-284650,2025-09-15 10:44:35,2024-04-21,,2024-11-02,False,,1947-08-01,Stephen,IN260465,Perez,,,9.5,1.5,120 hours community service,DV VIOLATION,,P-A240F6AFAC,2.5,2024-08-20,SEN-70a1fcf8-206d-4916-b6fa-15cf94a05892,COMMUNITY_SERVICE,2024-09-03,RCW 19.688,38,60
1d9846ef-04af-4926-a803-5ca7d58fac56,,[],KC-24-44793,2025-09-15 10:44:35,2025-08-25,,2024-11-08,False,,1972-10-24,Hannah,IN150742,Morris,,,3.8,2.8,Supervised probation,THEFT 3,,P-7FE34A4A86,,2023-11-04,SEN-121478b5-9238-43ec-89db-af17a9e779d1,PROBATION,2023-11-09,RCW 13.443,22,365
040e96de-5aa5-42cf-a052-79683eb360d8,0.6,"[""CR-909105""]",KC-24-29467,2025-09-15 10:44:35,2024-08-27,,2024-08-09,False,,2005-02-15,Daniel,IN339679,Pelayo,,,,,Sentence suspended,THEFT 3,,P-75BBA51E5D,,2024-05-09,SEN-665fe2bd-3d16-4861-9237-ac651ae22c0d,SUSPENDED,2024-05-11,RCW 37.27,2,90
e2975594-4a22-4d0f-938d-0928dc8d3e89,,[],CR-235565,2025-09-15 10:44:35,2025-06-24,,2025-07-30,True,,2007-05-17,William,IN782412,Price,,,9.8,2.6,,DUI,2913.88,P-5EA6C4EDD8,,2025-04-29,SEN-5fe65d52-89bd-47c9-a195-534838557c1b,JAIL_TIME,2025-05-01,RCW 23.711,20,90
8cc38227-bde0-4783-85e4-0276268cd1ee,1.3,"[""CR-865291"", ""CR-334627""]",CR-245630,2025-09-15 10:44:35,2025-08-07,,2025-03-11,False,,2002-11-26,Melissa,IN695133,Soto,,,,2.9,Diversion program,BURGLARY 2,2921.73,P-2F0691BA07,,2024-08-30,SEN-bc9c775e-ba48-4f79-bd30-2fbc2636110b,DIVERSION,2024-09-12,RCW 67.486,32,180
2f2f1304-7cf6-40aa-b05d-6515758e3cb5,,[],CR-413410,2025-09-15 10:44:35,2024-11-22,,,False,,1958-06-14,Sherry,IN727182,Smith,,,,,Fine only: $2000,DV VIOLATION,2935.15,P-A3F0F44852,,2023-04-03,SEN-166c54cd-3adf-4d83-88a0-69d502db328f,FINE_ONLY,2023-04-04,RCW 64.405,0,0
344db1f6-d568-40e7-9531-125ac62e78e8,,"[""CR-565212""]",KC-24-85590,2025-09-15 10:44:35,2025-03-14,,2025-02-19,False,,1949-02-18,Eric,IN411287,Lago,,,10.0,2.6,Deferred sentence,BURGLARY 2,,P-8929A3A29C,,2024-11-18,SEN-51584ba7-98ce-492b-b2b8-fe21bfad89a4,DEFERRED_SENTENCE,2024-11-21,RCW 59.427,29,90
614812cf-6481-4235-8606-fdf46594ef5e,,"[""CR-531488"", ""CR-891682""]",KC-24-34936,2025-09-15 10:44:35,2024-05-27,,2024-06-28,False,,1949-12-15,Kenneth,IN565956,Chan,,,,,20 hours community service,BURGLARY 2,,P-B021A9D1B6,,2024-04-16,SEN-eecf8b2b-08d3-40d4-ac23-fb469cda9a63,COMMUNITY_SERVICE,2024-04-29,RCW 38.676,22,60
5de31f5f-0d32-43a5-8435-be687ded4b38,,[],CR-122439,2025-09-15 10:44:35,2023-10-14,,2023-10-28,False,,1949-09-10,Nacho,IN408688,Roldan,,,10.0,2.0,Deferred sentence,ASSAULT 4,2963.27,P-7A1B5EC7FF,,2023-07-16,SEN-7549ac41-62e4-4f76-bbcf-791af245d883,DEFERRED_SENTENCE,2023-07-30,RCW 46.181,20,90
f67a3d95-1951-4991-ae11-4334dbcf9b7d,,"[""CR-329428"", ""CR-228849""]",CR-258081,2025-09-15 10:44:35,2024-11-10,,2023-07-07,False,2.3,1958-08-12,伟,IN903970,刘,,,9.0,4.2,Unsupervised probation,BURGLARY 2,,P-BF9F59FDAE,0.9,2023-01-07,SEN-15c2ee1a-984e-4088-9f90-fea9d64875a7,PROBATION,2023-01-08,RCW 36.709,26,180
9676b3a0-6649-41da-a8f0-c1931dae0219,,"[""CR-332129""]",CR-995638,2025-09-15 10:44:35,2024-02-10,,2023-02-14,False,,1983-02-27,Devin,IN265220,Shelton,,,,,120 hours community service,ASSAULT 4,,P-339B2FF0AE,,2022-12-07,SEN-1c9810d1-6249-43da-8526-64939ccaac61,COMMUNITY_SERVICE,2022-12-16,RCW 29.920,3,60
b95fc119-2acf-46d9-a2be-cfa54db0df73,,"[""CR-198257""]",CR-781697,2025-09-15 10:44:35,2024-03-19,,2023-06-02,False,,2005-07-10,Douglas,IN733624,Conrad,,,,,Sentence suspended,DV VIOLATION,,P-2B0BCD900B,,2023-01-26,SEN-eb6656ca-5a15-4866-8ec1-5f66b817228c,SUSPENDED,2023-02-02,RCW 35.693,38,120
ee8e1fc3-3852-4169-bdb4-ddca3483a2f9,,[],KC-24-55706,2025-09-15 10:44:35,2023-09-22,,2024-04-15,True,,1940-06-08,Erika,IN994515,Houston,,,,,,ASSAULT 4,2980.81,P-A1F672E69E,,2023-04-05,SEN-ccb3b1e5-4c47-46bb-b441-ad5a97beceb4,PRISON,2023-04-16,RCW 34.455,44,365
2c0337fd-0d45-4d62-9cbb-c35fd9cd42e1,,"[""CR-498721"", ""CR-122572""]",CR-107383,2025-09-15 10:44:35,2024-02-21,,2025-09-04,False,,1997-05-11,Jeffery,IN497514,Wiggins,,,2.9,0.9,Deferred sentence,ASSAULT 4,2971.17,P-67D4F2AC99,1.5,2025-02-26,SEN-f66ca417-9d08-4f5c-905d-d854ce19d0a8,DEFERRED_SENTENCE,2025-03-08,RCW 25.188,41,180
73de36b1-1192-485c-9009-dcedd944fae9,,"[""CR-954023""]",KC-24-63992,2025-09-15 10:44:35,2024-08-20,,2024-12-18,False,,1967-08-19,Clementina,IN691916,Palau,,,,,Time served,THEFT 3,2995.03,P-A215C534AA,,2024-11-23,SEN-f1015e29-6aa7-4ff4-ad91-2c446829b497,TIME_SERVED,2024-12-05,RCW 15.266,8,13
dee2e449-b503-4b22-98b1-6e614387b80a,,"[""CR-229531""]",CR-871773,2025-09-15 10:44:35,2025-02-18,4.6,2023-04-21,True,1.5,1975-05-24,Sarah,IN744796,Sullivan,,,,,,DV VIOLATION,,P-BFF95F2700,,2023-01-07,SEN-62467ee7-8a7c-4ed2-9acd-c9fb43faa8f8,JAIL_TIME,2023-01-21,RCW 40.312,38,90
596c287d-dc3e-49fb-a12d-0d5ac72ae4cd,,"[""CR-995639"", ""CR-845857""]",KC-24-63973,2025-09-15 10:44:35,2024-02-06,3.8,2023-11-23,True,,1977-05-03,俊,IN549267,陈,,,,1.0,,DUI,,P-F82CE2CAE7,,2022-11-17,SEN-dcbec3db-420a-4eb3-9ef1-a230ba4afa5e,JAIL_TIME,2022-11-23,RCW 13.521,21,365
50dbf165-ce5a-4568-aa5e-07954fb6c26a,,"[""CR-552664"", ""CR-666976""]",CR-517923,2025-09-15 10:44:35,2025-01-12,,,False,,2003-06-09,Karen,IN228089,Aguilar,,,,,Fine only: $250,DV VIOLATION,2925.34,P-F5514435B9,0.6,2023-04-03,SEN-db0fe817-76d6-4532-8b22-811f91157f72,FINE_ONLY,2023-04-06,RCW 28.504,0,0
9fceb94b-6a88-4ee4-a786-bf73166d3bd5,,"[""CR-591926""]",CR-875351,2025-09-15 10:44:35,2025-06-28,,2023-09-26,False,,1955-11-28,Karen,IN525121,Gardner,,,,1.8,Diversion program,DUI,2962.79,P-4316B9E0C9,,2023-06-21,SEN-11d0255e-f1df-48bf-b276-1eb595c7dde3,DIVERSION,2023-06-28,RCW 47.227,4,90
b942a8a4-ea25-4e6c-bfa4-c54710c1520d,,[],KC-24-60263,2025-09-15 10:44:35,2024-05-04,,2023-11-22,False,,1978-12-17,Susana,IN503568,Figueras,,,,,Deferred sentence,DUI,2964.50,P-897D1BD803,,2023-08-13,SEN-1702e51d-87c2-4696-b02f-e854ee7291cf,DEFERRED_SENTENCE,2023-08-24,RCW 57.832,13,90
7f9141a5-a501-4f32-9e0a-80b01d05bc6f,,"[""CR-990251""]",CR-904332,2025-09-15 10:44:35,2024-08-20,,2024-09-10,False,,1944-01-06,예원,IN694740,홍,,,,,40 hours community service,DV VIOLATION,,P-419A1C5863,2.0,2024-06-01,SEN-747c3389-7214-4f22-8fce-63bf9abba8ce,COMMUNITY_SERVICE,2024-06-12,RCW 27.290,24,90
f6eca297-9ccf-4f54-b746-7c8a2e2ef823,,"[""CR-430758""]",KC-24-66269,2025-09-15 10:44:35,2024-04-02,,2027-06-20,False,1.3,1971-10-24,Ánh,IN335219,Nguyễn,,,3.9000000000000004,0.7,Supervised probation,ASSAULT 4,2958.80,P-1F910990E8,,2025-06-15,SEN-bf2dc3d3-050a-4059-afca-502a2488a579,PROBATION,2025-06-20,RCW 45.793,37,730
85e621d0-be8a-4ff7-8332-0c76de064b71,1.7,[],KC-24-36575,2025-09-15 10:44:35,2023-12-11,,2023-09-14,False,1.2,1980-04-19,Michael,IN677847,Reynolds,,,,,Time served,ASSAULT 4,2978.71,P-F5E652FEDE,,2023-09-07,SEN-40be2473-518c-40d7-98c8-4d790951f496,TIME_SERVED,2023-09-11,RCW 10.136,0,3
bdb1d771-6f0e-4521-8c42-c3df5c293334,,"[""CR-757008"", ""CR-652656""]",CR-329699,2025-09-15 10:44:35,2024-09-09,,2025-03-12,False,,1959-03-27,Bảo,IN227053,Lê,,,,,Time served,THEFT 3,2948.19,P-7A7A84AFAA,,2025-02-09,SEN-bb2564fe-b216-4356-a6d7-000824d90139,TIME_SERVED,2025-02-11,RCW 11.625,27,29
7901186e-1549-4420-8a46-8366b6670426,,"[""CR-110532"", ""CR-428808""]",CR-183598,2025-09-15 10:44:35,2023-11-08,2.6,2025-02-12,True,,1949-01-08,Patrick,IN332513,Daugherty,,,,,,THEFT 3,2930.25,P-F491689673,,2024-11-07,SEN-206363ec-0e87-4f1e-bafa-c52ff9a76870,JAIL_TIME,2024-11-14,RCW 63.967,15,90
a2b8c334-f2ba-470f-a371-2608f562b381,,"[""CR-581237"", ""CR-749470""]",KC-24-14280,2025-09-15 10:44:35,2025-03-23,,2024-09-10,False,1.2,1944-10-25,Arcelia,IN278645,Peinado,,,,,Sentence suspended,DUI,2912.90,P-0103E5ED72,,2024-08-05,SEN-ab8771c6-3e02-4f94-9140-56bd2649aad7,SUSPENDED,2024-08-11,RCW 14.819,23,30
df5af946-4c4b-46b1-bbfc-5a0aa6582b0b,,"[""CR-713127"", ""CR-292997""]",CR-728019,2025-09-15 10:44:35,2025-03-14,,,False,,1963-09-06,Ibán,IN842272,Noguera,,,,,Fine only: $500,DUI,2991.20,P-FBD8846093,1.4,2022-12-10,SEN-91eb1063-6ed8-4739-9032-ae116678aa60,FINE_ONLY,2022-12-17,RCW 28.938,0,0
4ed320ab-e9c2-4fbb-99cb-7f8f08e877cc,,"[""CR-775997""]",KC-24-31525,2025-09-15 10:44:35,2023-11-07,,,False,,1946-02-12,Melissa,IN459520,Bruce,,,,,Fine only: $2000,BURGLARY 2,,P-EBA9CA8756,,2024-12-07,SEN-1248f749-febd-4d84-b977-a46e042a9f8a,FINE_ONLY,2024-12-10,RCW 41.412,0,0
fe83df2e-c2b2-45a5-9f56-159104ea433d,,[],KC-24-17621,2025-09-15 10:44:35,2024-04-28,,2023-07-13,False,,1984-01-03,Carrie,IN890866,Wagner,,,,,House arrest,THEFT 3,,P-BAB178377C,,2023-06-24,SEN-582a68c0-7dba-48ef-b46f-7b5bd1c0ba58,HOUSE_ARREST,2023-06-29,RCW 64.871,1,14
243318ae-b84a-424e-a7d5-140237f07f7e,0.7,"[""CR-532093"", ""CR-391890""]",CR-653650,2025-09-15 10:44:35,2025-01-30,3.4,2024-09-26,True,,2003-05-19,Trung,IN596893,Hoàng,,,,,,THEFT 3,,P-23BCA7C563,,2023-09-17,SEN-f96f8b69-8af3-4d81-9f17-a6aecfdac9b4,PRISON,2023-09-27,RCW 32.788,34,365
378f8d37-987b-4d42-afb8-b069ac07b3de,,"[""CR-450688"", ""CR-467342""]",KC-24-25567,2025-09-15 10:44:35,2023-11-15,,,False,2.6,1990-06-26,Bailey,IN921376,Morris,,,,,Fine only: $2000,DUI,2964.24,P-C3D031FA4A,1.8,2023-05-20,SEN-97c28141-3fe4-4423-854c-189a7e1b3a5b,FINE_ONLY,2023-06-03,RCW 68.971,0,0
6fcd8ca3-bfc6-43ac-bbff-a4b5bb2c95d8,,[],KC-24-70036,2025-09-15 10:44:35,2025-03-01,3.3,2025-06-03,True,,1968-03-01,Tyler,IN574456,Harris,,,,,,DV VIOLATION,2990.54,P-FD877A59E5,1.7,2025-01-29,SEN-447afbcb-ed2f-4b52-9678-3fa257db4e4a,JAIL_TIME,2025-02-03,RCW 18.18,24,120
e7db9e89-906c-4a3d-a110-66307ec74513,,[],CR-800216,2025-09-15 10:44:35,2024-03-25,,2025-02-05,False,,1987-04-05,Yatin,IN168778,Verma,,,8.3,1.6,Unsupervised probation,ASSAULT 4,2919.91,P-015E95B45D,,2023-01-26,SEN-fa800703-24cb-40e1-96ff-dd136464f097,PROBATION,2023-02-06,RCW 44.70,5,730
53b6f5d5-df7c-41c1-bd32-c1f5d71b2871,,"[""CR-105089""]",KC-24-29732,2025-09-15 10:44:35,2024-07-16,5.6,2024-08-11,True,,1957-11-14,Audrey,IN566648,Snyder,,,8.8,1.3,,ASSAULT 4,,P-D2EFFB3F53,,2024-07-17,SEN-5b3025aa-ba90-473c-bdd6-d256ac53e437,JAIL_TIME,2024-07-27,RCW 47.339,2,15
fdb8cba8-29e0-4514-b4ec-75aeb19e0b79,,"[""CR-183076"", ""CR-624528""]",CR-734625,2025-09-15 10:44:35,2023-12-09,7.7,2024-06-05,True,,1944-08-01,Shelly,IN975134,Beck,,,,,,THEFT 3,2993.68,P-A656DC78AD,,2024-03-29,SEN-9ae52695-401c-4de1-b370-4b6b57431630,JAIL_TIME,2024-04-06,RCW 12.947,36,60
598b6ac0-b3b2-414c-bffc-2a232ce5ca4d,,[],CR-845951,2025-09-15 10:44:35,2024-05-04,,,False,,1941-08-14,Justin,IN159091,Jones,,,,,Fine only: $2000,DUI,,P-3D8CB5EA47,,2023-10-21,SEN-92821e14-81ab-4973-ab71-e33a8c3f759a,FINE_ONLY,2023-10-27,RCW 63.17,0,0
e8ef1f50-a99d-4221-8ae1-b84a4d7c76c9,1.8,[],KC-24-69833,2025-09-15 10:44:35,2024-08-12,3.6,2026-07-06,True,,1982-06-18,John,IN878234,Dudley,,,5.4,4.2,,DUI,2916.41,P-3FD063A9C2,,2025-07-01,SEN-05a41c39-19d5-4121-9df5-07773780c820,JAIL_TIME,2025-07-06,RCW 11.571,12,365
769776d0-75fc-4af9-a3f9-436a1d30c00d,0.8,[],KC-24-62808,2025-09-15 10:44:35,2025-04-06,,2025-09-05,False,,1996-03-18,Forum,IN449591,Doshi,,,,,Diversion program,BURGLARY 2,,P-3F08F27DE4,,2024-08-31,SEN-69d33679-c189-433c-80cb-aefb915a2dbd,DIVERSION,2024-09-05,RCW 43.534,32,365
b8070140-4f84-4afc-82a6-36411da39d5b,,[],CR-435539,2025-09-15 10:44:35,2023-12-22,,2024-12-13,False,1.9,1975-12-18,彬,IN400998,杨,,,,,Time served,BURGLARY 2,2950.63,P-69B1DEC9B6,,2024-12-01,SEN-71064c6d-d2f8-4df1-b45a-21ef8588ad00,TIME_SERVED,2024-12-12,RCW 49.243,1,1
9bd76557-68de-47ed-9cee-5189adb74543,,[],CR-685482,2025-09-15 10:44:35,2023-11-15,,2025-08-11,False,2.5,1974-12-01,Tyler,IN200242,Wilson,,,,,Sentence suspended,ASSAULT 4,2979.58,P-A4C97C7C29,,2025-07-06,SEN-1a959ad8-2ecb-4cbb-beb6-708fafde4741,SUSPENDED,2025-07-12,RCW 61.675,27,30
d5716bd4-2f13-4cf7-a2f2-95ed0901e0bb,,"[""CR-624292"", ""CR-526615""]",KC-24-23558,2025-09-15 10:44:35,2025-04-01,,2025-11-27,True,,1992-11-08,Robert,IN206606,Wolfe,,,8.7,4.8,,ASSAULT 4,,P-F314126EA9,,2024-11-21,SEN-11eab50a-61cd-4cfc-8aae-4448c8b3a0e2,PRISON,2024-11-27,RCW 27.779,44,365
3983e365-ad9e-499c-8ef3-19b846a3e0ee,,"[""CR-512799"", ""CR-200164""]",CR-877186,2025-09-15 10:44:35,2024-07-06,,2023-02-21,False,,1974-01-06,Yatin,IN367486,Chokshi,,,,,Time served,DUI,,P-FF57AC2F17,,2023-01-19,SEN-cdeeb927-b989-4a36-83a4-4eed2bb1e82f,TIME_SERVED,2023-01-30,RCW 69.135,1,22
6c0aee40-1f58-409c-90cc-e3fb4d84242e,,[],KC-24-30089,2025-09-15 10:44:35,2025-06-02,,2023-07-20,True,,1950-08-24,Paz,IN316293,Carnero,,,,,Eligible for work release,DV VIOLATION,2972.59,P-6D4D9D6709,2.5,2023-05-19,SEN-62a43fe3-9081-4c1f-9bd5-c238288e77c7,WORK_RELEASE,2023-05-21,RCW 41.286,44,60
eb7b35ae-b166-4b0b-b6c6-9338bca3ea30,,"[""CR-109561"", ""CR-390309""]",CR-818863,2025-09-15 10:44:35,2024-09-15,,2024-12-07,True,,1962-03-06,Daniel,IN203033,Johnson,,,,3.7,,DUI,2998.43,P-CAD922169E,,2024-09-26,SEN-701642ce-8053-4850-8331-c38beadf70e7,JAIL_TIME,2024-10-08,RCW 53.42,26,60
8aa20960-d236-40b7-9a21-22862dad8f31,,[],KC-24-82484,2025-09-15 10:44:35,2025-08-01,,2027-01-17,False,,1955-05-10,Raquel,IN143500,Esteve,,,,,Unsupervised probation,BURGLARY 2,,P-7D54A29328,,2025-01-09,SEN-43c9013b-b745-4438-ae97-42720cc6e877,PROBATION,2025-01-17,RCW 32.811,13,730
e76885eb-41ec-4724-98cb-1af2652ddf4b,,[],CR-712741,2025-09-15 10:44:35,2023-10-02,,2023-04-03,False,,1960-04-24,Rodolfo,IN351721,Cortina,,,,,Deferred sentence,THEFT 3,2936.89,P-74776BBDB5,,2022-12-30,SEN-7068da6e-fa30-4c31-8167-973bbde783cd,DEFERRED_SENTENCE,2023-01-03,RCW 46.425,33,90
8b35faab-ba69-4788-9cf0-86d09996a6f4,,"[""CR-771583""]",CR-333439,2025-09-15 10:44:35,2025-08-12,,2025-02-01,False,,1986-01-13,Vi,IN291047,Vũ,,,,,Sentence suspended,ASSAULT 4,,P-A35D3B6D55,,2024-07-24,SEN-609be328-1c6c-4d86-a982-1225ccd51fa9,SUSPENDED,2024-08-05,RCW 21.302,22,180
f1b10ced-bdde-4046-b6db-2b06967008c0,,"[""CR-831589""]",CR-764889,2025-09-15 10:44:35,2023-09-27,,,False,,1967-09-13,Ignacia,IN542373,Amor,,,,,Fine only: $2000,DV VIOLATION,2937.34,P-A85A8F4F94,,2023-11-13,SEN-725bc8f1-78fe-4aa3-8ec2-097e892a65ba,FINE_ONLY,2023-11-27,RCW 52.988,0,0
695f4550-a9d8-4d62-9b01-ceeaedfb4e32,,"[""CR-857258""]",CR-337808,2025-09-15 10:44:35,2024-11-11,,,False,,1949-01-01,Jennifer,IN112721,Stout,,,11.1,4.6,Fine only: $250,BURGLARY 2,2980.17,P-512E610FFA,,2023-04-07,SEN-1fda2f71-cc6b-4257-b903-1ce1933274c6,FINE_ONLY,2023-04-12,RCW 46.683,0,0
aebabbd8-f232-47fa-ba0e-a1c0a2ce7c00,,"[""CR-630591""]",KC-24-55995,2025-09-15 10:44:35,2025-06-06,,2024-02-20,False,,1953-11-14,Lauren,IN176637,Thomas,,,,,80 hours community service,DV VIOLATION,2934.33,P-AF20AC3127,,2023-12-09,SEN-e9a32131-d328-4535-a641-c4ac53349382,COMMUNITY_SERVICE,2023-12-22,RCW 9.732,37,60
f803f0e9-c0dd-453a-ad20-d007959febeb,,"[""CR-593056"", ""CR-489623""]",CR-192105,2025-09-15 10:44:35,2024-01-23,,2026-03-01,False,,1969-09-23,Brian,IN450623,Ross,,,,,Unsupervised probation,THEFT 3,2923.54,P-091A525E6B,,2025-08-23,SEN-e052db4a-b6ca-48e0-b6d3-305b450b1607,PROBATION,2025-09-02,RCW 23.527,23,180
5df6ed55-c4f7-4510-a9d0-bef987b360e5,,[],CR-782931,2025-09-15 10:44:35,2024-02-10,,,False,,1959-05-29,Rose,IN856975,Palmer,,,4.8,4.0,Fine only: $1000,DUI,,P-022BE4AC50,,2025-02-04,SEN-b57b9ec5-1e72-495b-973d-778dd4eb05e4,FINE_ONLY,2025-02-04,RCW 24.933,0,0
0237f1a7-83af-4baa-bdbd-73c79cbb2106,,"[""CR-619276"", ""CR-588055""]",CR-963399,2025-09-15 10:44:35,2024-07-21,,2028-06-18,True,2.9,1946-04-04,Kathy,IN804630,Smith,,,2.9,1.7,,ASSAULT 4,2912.68,P-CC1D999918,1.6,2024-06-17,SEN-a5184358-08c1-4be8-8890-0bce85743c90,PRISON,2024-06-19,RCW 23.85,17,1460
88a20e44-4a0c-4a19-bc01-0f1c8ffeab86,,[],CR-731898,2025-09-15 10:44:35,2024-04-14,,2024-10-04,False,,1976-01-09,Alfredo,IN304831,Chaparro,,,,,Unsupervised probation,THEFT 3,2989.34,P-737ACB24AA,,2024-04-02,SEN-edb7e79e-2842-4dfd-ae25-1d7596499fc9,PROBATION,2024-04-07,RCW 47.784,11,180
eb0b02b2-08c1-4145-af4e-20c3e5243208,,"[""CR-942724""]",CR-532982,2025-09-15 10:44:35,2025-04-15,,2024-05-06,False,,2005-11-30,Scott,IN695711,Martinez,,,,,Supervised probation,DUI,,P-B8E78AC192,,2023-05-02,SEN-3e54a069-9c78-4f2c-b2eb-80a4515a0690,PROBATION,2023-05-07,RCW 61.263,13,365
67bd8fd7-953c-49e6-8b6d-31c5f2442dc8,,[],CR-673413,2025-09-15 10:44:35,2024-10-08,7.5,2023-09-23,True,,1995-07-08,Rafaela,IN170059,Llanos,,,10.8,1.3,,ASSAULT 4,2985.04,P-B2918E794A,,2023-03-26,SEN-e8ae5ed4-3bd8-4c5b-af29-5803f95c0675,JAIL_TIME,2023-03-27,RCW 12.531,8,180
21a9aca8-955b-484c-b4ef-865f4d656b62,,[],KC-24-71559,2025-09-15 10:44:35,2024-04-13,,2023-03-19,False,,1982-10-17,雷,IN521430,邵,,,,,Time served,THEFT 3,,P-2313B4E7E7,,2023-03-08,SEN-27434545-76d9-4c8c-97c1-2ee97cd430f4,TIME_SERVED,2023-03-17,RCW 41.418,2,2
dfadbfe1-e2b2-4404-8b7c-2f6e32432f2f,0.6,"[""CR-188189""]",CR-192297,2025-09-15 10:44:36,2025-08-09,,2023-10-18,False,,1987-03-19,Edward,IN795895,Scott,,,,,Deferred sentence,ASSAULT 4,,P-A1D6AFF14A,,2023-07-16,SEN-fab4af4c-f664-495b-a7f5-a0a7af88312f,DEFERRED_SENTENCE,2023-07-20,RCW 47.990,38,90
