booking_id,commitment_county_years,concurrent_with_case_numbers,court_case_number,created_date,crime_date,definite_stated_term_years,end_date,good_time_eligible,gun_years,inmate_date_of_birth,inmate_first_name,inmate_key,inmate_last_name,inmate_middle_name,major_drug_offender_years,maximum_years,minimum_years,notes,offense_description,orc_code,person_id,return_violator_offender_years,sentence_date,sentence_id,sentence_type,start_date,statute,time_served_days,total_days
38ad50f5-f88a-4328-a6d1-077bbaf12d0b,,"[""CR-411751""]",CR-913903,2025-09-11 15:35:21,2024-08-19,,,False,,1944-10-13,Joseph,IN320150,Clark,,,,,Fine only: $500,BURGLARY 2,,P-4B21C615E0,,2025-04-27,SEN-ba6f3176-fbd5-4e90-b219-638c4e7eb5d8,FINE_ONLY,2025-05-02,RCW 46.362,0,0
7211de34-775d-4577-8103-5c039a5da0d1,,"[""CR-827059""]",CR-851881,2025-09-11 15:35:22,2024-04-04,,2028-09-08,False,,1944-10-13,Joseph,IN320150,Clark,,,9.4,3.2,Unsupervised probation,THEFT 3,,P-4B21C615E0,,2025-08-28,SEN-c95b0f61-028e-4b67-af5f-626efb979793,PROBATION,2025-09-09,RCW 66.550,18,1095
c403769f-a355-4b09-b7d0-73bb9a21a938,,"[""CR-651086""]",CR-196773,2025-09-11 15:35:22,2024-09-12,,2025-05-12,False,,1973-02-21,Michael,IN695030,Calderon,,,,,Sentence suspended,ASSAULT 4,,P-6D418153CC,,2025-04-08,SEN-85905d65-c861-498d-8b63-d1ea24c12818,SUSPENDED,2025-04-12,RCW 56.805,1,30
9b081390-82c1-4f84-99ba-5214bb25c23e,,[],CR-935779,2025-09-11 15:35:22,2024-10-04,,2023-10-11,True,,1943-01-27,Benjamin,IN276174,Gill,,,12.0,4.5,,DV VIOLATION,,P-0882C558B4,,2023-08-10,SEN-bcfca2e0-1bed-4c81-90ca-628eb0ab444b,JAIL_TIME,2023-08-12,RCW 49.158,7,60
7df21c13-36a4-4cdc-bb1f-fac5d3b8f4a7,,"[""CR-707939"", ""CR-170130""]",CR-235427,2025-09-11 15:35:22,2024-11-03,,2025-09-22,True,,1998-11-25,Theresa,IN581624,Nichols,,,,,,ASSAULT 4,,P-F3E2CD1849,,2025-03-24,SEN-33992e26-b9b6-4e09-b0ab-e60e68e2b134,JAIL_TIME,2025-03-26,RCW 20.329,44,180
ecfab1d2-b9a0-433b-8b01-73911a3427c8,,[],CR-981131,2025-09-11 15:35:22,2025-08-17,,2024-12-24,False,,1971-06-07,Melissa,IN991023,Davis,,,,,Supervised probation,ASSAULT 4,,P-164711363D,,2022-12-11,SEN-c15209cc-d361-4fd4-acfb-0921014f8fab,PROBATION,2022-12-25,RCW 44.615,34,730
22aa9c94-f848-4b7c-83ee-efae6aa7cb67,,[],CR-860436,2025-09-11 15:35:22,2023-12-28,,2025-06-14,False,,1966-07-18,Kelly,IN115160,Young,,,,,Electronic monitoring,DV VIOLATION,,P-4644555628,1.9,2025-05-09,SEN-471153ae-65ca-4f9e-83c5-2ce68bc817b5,ELECTRONIC_MONITORING,2025-05-15,RCW 17.214,7,30
1c14ad62-93da-4ed3-9a7f-b3b487c3b330,,[],CR-852404,2025-09-11 15:35:22,2024-07-12,,2025-11-26,True,,1951-07-17,Christine,IN712202,Blake,,,,4.6,,THEFT 3,,P-7913BF38E6,,2025-08-14,SEN-df33004f-1f4c-4297-84ed-178906315d42,JAIL_TIME,2025-08-28,RCW 44.799,21,90
8d98f7f0-8ecd-4132-b5e8-6a10eff88892,,[],CR-914177,2025-09-11 15:35:22,2024-08-25,,2024-07-01,True,,1970-10-29,Sarah,IN184707,Hogan,,,10.8,1.8,,ASSAULT 4,,P-A115FFFC78,1.1,2024-01-03,SEN-2083c282-8b4a-4d1d-850d-8185aa4019c1,JAIL_TIME,2024-01-03,RCW 62.480,39,180
acc2251a-4ac3-49fd-b5cd-7694c628505f,,"[""CR-177840"", ""CR-584832""]",CR-999092,2025-09-11 15:35:22,2024-09-14,,2024-11-02,False,,1996-03-14,Forum,IN171452,Doshi,,,,,Unsupervised probation,DV VIOLATION,,P-3F08F27DE4,,2024-04-26,SEN-2754ea8b-5a61-468f-a649-95a7f3be3f98,PROBATION,2024-05-06,RCW 24.595,44,180
9855eb4f-4029-45b0-b5f7-7b154ea3b78a,,"[""CR-459231""]",CR-371337,2025-09-11 15:35:22,2024-07-02,,2024-04-26,True,,1966-03-15,Michael,IN352630,Davis,,,,,,BURGLARY 2,2920.10,P-A3D8571DF3,,2023-04-17,SEN-cd1bfaf6-8129-4b42-bbb9-964be70e367d,JAIL_TIME,2023-04-27,RCW 12.495,30,365
4cab2a6a-9c09-49ab-88ae-0684ee6fd409,,"[""CR-631494""]",CR-439239,2025-09-11 15:35:22,2025-02-11,,2022-12-26,False,,1987-07-14,Luna,IN479579,Casals,,,,,Diversion program,DUI,,P-F7B8C5F032,,2022-09-14,SEN-e1d5e970-15ba-4406-938b-c00da96a2246,DIVERSION,2022-09-27,RCW 33.789,18,90
b9ce4fb4-3263-4077-83d4-84d5411a67d6,,"[""CR-171505"", ""CR-601065""]",CR-576425,2025-09-11 15:35:22,2024-07-13,,2023-07-13,False,,1976-09-29,Melissa,IN699342,Lee,,,,4.8,Deferred sentence,ASSAULT 4,2984.62,P-B879127BDA,1.3,2023-04-08,SEN-7435ff1d-6496-43e1-96ec-2d6d175d30d9,DEFERRED_SENTENCE,2023-04-14,RCW 67.205,35,90
79430737-ea53-41aa-8afb-2b4c23d880ac,,"[""CR-821172"", ""CR-558636""]",CR-904651,2025-09-11 15:35:22,2023-12-07,,,False,,2005-05-22,Máxima,IN513915,Armengol,,,,0.5,Fine only: $250,DV VIOLATION,2983.31,P-8746DBB13C,1.5,2022-10-21,SEN-5a80c538-1608-4e93-8b84-a0b083a980e4,FINE_ONLY,2022-10-26,RCW 20.317,0,0
21d03134-ca5f-4bd0-adfd-4956d892732b,,[],CR-444706,2025-09-11 15:35:22,2024-12-22,5.5,2024-04-05,True,,1945-06-22,俊,IN657923,王,,,,,,DUI,2942.44,P-30EEEEC53F,,2024-02-03,SEN-20c76916-5fe2-45d7-a39a-80c3d10bbd06,JAIL_TIME,2024-02-05,RCW 54.430,28,60
156f9185-81ed-4240-bdbb-4b96edbc58bc,,[],CR-384325,2025-09-11 15:35:22,2025-07-03,,2025-12-16,False,,1991-12-10,Rebecca,IN879829,Scott,,,,,Deferred sentence,DUI,,P-C5595B2AFF,,2024-12-12,SEN-5a3b47b3-149b-4e8b-a043-1e45b8e7e905,DEFERRED_SENTENCE,2024-12-16,RCW 62.478,6,365
64a99cb2-70b8-49f5-836c-a9be891b01e8,,"[""CR-321377"", ""CR-144387""]",CR-239700,2025-09-11 15:35:22,2025-01-30,,2022-12-24,True,,2007-03-12,秀英,IN521793,丁,,,,,,DUI,2987.42,P-A543369CA4,,2022-09-24,SEN-2bd69a16-ad19-4897-8adf-73c7da1dccea,JAIL_TIME,2022-09-25,RCW 27.76,3,90
ed2cd213-1612-45bf-bae1-c120c9f3eb07,,[],CR-589024,2025-09-11 15:35:22,2024-08-20,,2025-01-23,True,,2005-06-08,정희,IN520641,이,,,,,,DUI,2952.03,P-39F58F7E6D,,2024-10-11,SEN-0ea3b9dd-cb21-4e14-ac85-d5dcca57c23a,JAIL_TIME,2024-10-25,RCW 22.474,31,90
aa5f675a-c362-4bbc-b650-719770507d77,,"[""CR-389391"", ""CR-495119""]",CR-847987,2025-09-11 15:35:22,2024-11-04,,2024-12-15,True,,1955-01-29,Kayla,IN251439,Weaver,,,,,,DUI,,P-D3DF6298BD,2.4,2022-12-13,SEN-61ee0670-e8c5-458e-8d34-47a435bb6eae,PRISON,2022-12-16,RCW 24.48,16,730
b9ec5aba-cf72-4b2f-8b52-41d78056ce17,1.2,[],CR-503852,2025-09-11 15:35:22,2023-10-25,,2023-09-14,False,,1989-01-13,Ngọc,IN768257,Dương,,,,,Time served,THEFT 3,2984.13,P-4142B5B6AE,,2023-08-25,SEN-87666176-00bc-4e3a-a57e-ee79a0e555d8,TIME_SERVED,2023-09-06,RCW 67.888,5,8
0ea61c0a-1bc2-4d2b-9e97-1b4abce576f1,,[],CR-333185,2025-09-11 15:35:22,2025-08-27,,2024-07-30,False,,1967-10-15,Christine,IN106262,Melton,,,,,Diversion program,BURGLARY 2,2914.05,P-8CA902C2F9,2.2,2023-07-24,SEN-58393e31-1fd4-4f1e-973d-2854062da352,DIVERSION,2023-07-31,RCW 9.952,36,365
ed775cf5-b2d6-48f8-9eb2-a7dbacc422e7,,"[""CR-381553""]",CR-753899,2025-09-11 15:35:22,2025-03-26,5.5,2024-07-11,True,,1971-01-17,Agastya,IN646691,Bhasin,,,,,,THEFT 3,2981.49,P-EAD65BBB33,,2023-12-31,SEN-4c0057a0-0ddb-4550-97dd-d30febd09fff,JAIL_TIME,2024-01-13,RCW 56.431,17,180
941fa11f-f562-481b-b86f-29336ac2ac28,,"[""CR-230286"", ""CR-491795""]",CR-662572,2025-09-11 15:35:22,2025-03-20,,2024-03-10,False,,1950-02-19,Jessica,IN829456,Wilson,,,,,Unsupervised probation,THEFT 3,2946.07,P-CEEDB6DD3D,,2023-03-07,SEN-00c4ecb3-bf3d-43dc-965e-a12de66758fe,PROBATION,2023-03-11,RCW 31.981,37,365
c28ce1d6-745f-4b1b-ad80-d9c247bba716,,[],CR-553914,2025-09-11 15:35:22,2025-08-26,,2024-08-22,False,,1987-05-23,Warjas,IN731647,Goswami,,,,4.4,Deferred sentence,ASSAULT 4,,P-CD17C0B8E3,,2024-02-22,SEN-625ece18-c91e-4928-bddb-90c65653438c,DEFERRED_SENTENCE,2024-02-24,RCW 34.231,44,180
d9873814-bc91-4109-815b-77f24987fa8a,,[],CR-937319,2025-09-11 15:35:23,2023-10-10,,2024-05-26,False,,1979-02-13,William,IN531356,Ellis,,,,,20 hours community service,DUI,,P-7F875AF74F,,2024-04-26,SEN-d68a5816-b708-4420-ac4a-64dd4f1f598e,COMMUNITY_SERVICE,2024-04-26,RCW 43.382,12,30
c9dda864-46ca-4582-ad9f-f890d5c0b68a,,"[""CR-494594"", ""CR-452611""]",CR-100984,2025-09-11 15:35:23,2024-03-22,3.8,2023-12-08,True,,1971-06-11,Lisa,IN898165,Shepherd,,,,,,DUI,2960.10,P-64C9C0DF78,0.8,2022-12-01,SEN-886851d9-d761-456a-8813-f0f2726ec88d,JAIL_TIME,2022-12-08,RCW 26.284,20,365
097b73a8-fd79-4f9f-8f46-9b1709f8c956,0.9,"[""CR-668060""]",CR-662259,2025-09-11 15:35:23,2025-08-12,,2023-11-06,False,,1965-03-15,James,IN841723,Smith,,,,,20 hours community service,DUI,2970.65,P-9824B5788C,1.4,2023-08-05,SEN-c35b1a59-1a8c-465d-8705-73e6a66530da,COMMUNITY_SERVICE,2023-08-08,RCW 16.511,28,90
3bd80bbe-e5dc-4261-9d4b-07985860a39e,,[],CR-660170,2025-09-11 15:35:23,2023-09-11,,2023-01-22,False,,1980-08-07,Priscila,IN853017,Alcolea,,,,1.8,120 hours community service,THEFT 3,2966.86,P-6FF19371BF,,2022-12-22,SEN-7d2b3230-0a47-469d-a253-b4005f8fd9bc,COMMUNITY_SERVICE,2022-12-23,RCW 63.930,3,30
2aaf369a-765b-4343-a5f2-3da01c414ad8,,"[""CR-869940"", ""CR-232668""]",CR-950197,2025-09-11 15:35:23,2024-03-14,,2025-04-17,False,,1967-01-04,Kike,IN384774,Peralta,,,,,House arrest,THEFT 3,2948.70,P-BC41D448BA,,2024-10-11,SEN-cec7e63c-5350-44a8-a80b-8730f8c73a48,HOUSE_ARREST,2024-10-19,RCW 15.496,22,180
619a6a98-d999-435a-b573-6de63c04cc35,1.8,"[""CR-317221"", ""CR-951943""]",CR-341024,2025-09-11 15:35:23,2024-01-26,,2024-12-28,False,,1950-07-31,Emiliana,IN648684,Pallarès,,,4.9,3.2,Supervised probation,DV VIOLATION,2957.92,P-6356BEDBE3,,2024-06-22,SEN-2f5713cb-3a14-47c3-af8b-b014643d65dc,PROBATION,2024-07-01,RCW 43.296,28,180
f7870a4a-da3c-44d3-872b-737655ec99cb,,[],CR-432464,2025-09-11 15:35:23,2025-04-09,,2024-08-05,True,,1946-07-23,Emily,IN822875,Jones,,,,,,DUI,2946.08,P-A4071BF2D0,,2024-07-01,SEN-a45d656a-d6a5-4ebb-aa9c-909c8baf4ac0,JAIL_TIME,2024-07-06,RCW 30.840,30,30
149b0ee3-d124-4255-9a91-a95c12bc4a4e,,"[""CR-754205"", ""CR-726714""]",CR-560794,2025-09-11 15:35:23,2023-11-17,,2026-08-12,False,,1980-08-19,David,IN237333,Brennan,,,,,Unsupervised probation,DV VIOLATION,2959.22,P-F8ED461D72,,2023-08-09,SEN-0cbe5388-6b3c-4b91-8cc2-a512f9da489d,PROBATION,2023-08-13,RCW 67.285,20,1095
03de68fd-36f1-4273-9133-e50259364af2,,"[""CR-642386"", ""CR-338947""]",CR-739152,2025-09-11 15:35:23,2025-07-14,,2024-12-20,False,2.7,1956-02-03,Stacy,IN911303,Gordon,,,,,80 hours community service,DUI,2933.19,P-9315E161BC,,2024-08-11,SEN-c389dc3f-d1b2-4240-a911-27fffeb226a9,COMMUNITY_SERVICE,2024-08-22,RCW 47.825,13,120
62b72176-e249-4280-8ec6-b9185ce718c4,,"[""CR-547692"", ""CR-919340""]",CR-662191,2025-09-11 15:35:23,2024-02-21,,2025-04-03,True,,1966-10-23,Nathaniel,IN487805,Smith,,,,,,BURGLARY 2,2984.28,P-2762CE00E3,,2024-03-30,SEN-67a2f2b3-9c45-479e-9e38-8dff9f2a2c32,JAIL_TIME,2024-04-03,RCW 64.112,34,365
37471c4b-8783-45b9-b2b2-7e0243ad848b,,"[""CR-373374"", ""CR-835964""]",CR-559876,2025-09-11 15:35:23,2023-09-21,,,False,,1965-10-12,陽一,IN563598,山崎,,,,,Fine only: $1000,BURGLARY 2,2903.24,P-9919F4F2B1,,2023-05-29,SEN-15e33634-a24c-4374-8d4b-3227975cff4a,FINE_ONLY,2023-06-03,RCW 22.996,0,0
d1f1e239-b2e7-4815-864c-59f02d4554bc,,[],CR-579203,2025-09-11 15:35:23,2023-10-31,,2022-12-01,False,,2002-07-23,建华,IN197106,王,,,,,Time served,DUI,,P-A212B10C70,,2022-10-29,SEN-b0c4a9db-4d9a-44f0-a238-42dc573ea949,TIME_SERVED,2022-11-03,RCW 49.156,2,28
a17ba9cf-ad23-42b8-8600-c09cfe82a02a,,"[""CR-483034"", ""CR-964943""]",CR-754983,2025-09-11 15:35:23,2024-11-18,,2025-06-04,False,2.6,1950-03-13,Vincent,IN427275,Pathak,,,,4.7,Time served,BURGLARY 2,2973.40,P-CEC7D8372F,,2025-05-06,SEN-0c5556e8-5f22-457c-98a3-d6a4bd305f49,TIME_SERVED,2025-05-09,RCW 28.921,12,26
4c3804fd-67ab-4210-85e1-94b166313c1b,,"[""CR-688666"", ""CR-317652""]",CR-579221,2025-09-11 15:35:23,2024-08-23,,,False,,1991-08-11,Jennifer,IN762355,Shields,,,7.0,0.5,Fine only: $1000,ASSAULT 4,2910.35,P-5CB9F1A308,,2025-06-23,SEN-422e0f1b-40ec-4ce2-a393-740243df58c6,FINE_ONLY,2025-06-26,RCW 14.212,0,0
f130b3e1-3b7e-4cb1-a85c-d581ec447e3a,,"[""CR-182501"", ""CR-460368""]",CR-443577,2025-09-11 15:35:23,2024-04-14,,2022-11-23,False,,1966-05-04,Barbara,IN402831,Phillips,,,12.8,4.9,Time served,THEFT 3,2940.95,P-F26089E6FC,0.6,2022-10-27,SEN-845c3546-18c0-43a6-942b-4ffa12e3f200,TIME_SERVED,2022-11-08,RCW 9.61,4,15
b191c331-5eb5-4c18-9da7-dd0b9891cdfa,,[],CR-388824,2025-09-11 15:35:23,2024-03-03,,2023-10-01,False,,2006-02-08,Kavya,IN362082,Chokshi,,,,,80 hours community service,ASSAULT 4,,P-E180EB2AAF,,2023-08-23,SEN-52ac4a44-c3cf-46eb-83c6-d9c630c0c102,COMMUNITY_SERVICE,2023-09-01,RCW 11.58,3,30
72749739-c705-4603-a2e1-5049fffcf5bf,,"[""CR-879238"", ""CR-623315""]",CR-849182,2025-09-11 15:35:23,2024-07-21,,2025-11-08,False,,1990-07-23,七夏,IN225441,山本,,,,,Diversion program,DUI,2941.80,P-B6B0D7B348,,2024-11-05,SEN-39ff8562-80fc-4dd6-b653-e355784ee2e9,DIVERSION,2024-11-08,RCW 51.470,35,365
8b24f93f-3948-49be-b2ef-2ab26108c508,,[],CR-991015,2025-09-11 15:35:23,2025-03-22,8.0,2023-08-28,True,,1975-01-16,Eric,IN101553,Salazar,,,6.3,1.0,,DUI,2934.28,P-B34C4B8253,2.8,2023-08-07,SEN-9552b3f8-99a0-4953-8b8a-26d95fef1869,JAIL_TIME,2023-08-13,RCW 9.322,9,15
505e5a85-7220-445e-899e-79f2c6e6614b,,[],CR-196077,2025-09-11 15:35:23,2024-01-18,,,False,,1957-05-22,Amber,IN959617,Clark,,,,,Fine only: $1000,ASSAULT 4,,P-7581FEA87F,,2023-05-08,SEN-dfa43321-5df7-4e22-a58b-770f58d65e12,FINE_ONLY,2023-05-09,RCW 53.963,0,0
73e9a47b-1820-417e-823e-ef0768d0131b,,[],CR-264510,2025-09-11 15:35:23,2024-12-20,,,False,,1964-11-02,Gervasio,IN455622,Giner,,,6.8999999999999995,2.8,Fine only: $500,DV VIOLATION,,P-CD163E7C2E,,2025-07-19,SEN-a6ac7fba-0aaa-46f2-bdf6-584fd259930c,FINE_ONLY,2025-07-24,RCW 67.213,0,0
b70d23ba-c837-4171-ab72-ff99e6216b2e,,[],CR-143083,2025-09-11 15:35:23,2024-01-13,,2026-10-20,False,,1992-12-17,Martin,IN234256,Graham,,,,,Supervised probation,DUI,,P-0303021548,,2024-10-20,SEN-02d5c8db-ebed-445a-ba2c-c18c9a86ee03,PROBATION,2024-10-20,RCW 68.961,40,730
86bb42fb-a3ca-475a-b508-4d8939c802bd,,[],CR-963806,2025-09-11 15:35:23,2025-05-12,,2025-01-05,False,,1973-10-01,Nicole,IN239109,Mccarthy,,,,,Supervised probation,THEFT 3,2949.05,P-9ED566687D,,2023-01-03,SEN-228d8b3d-4ab4-495f-886e-05c8c6189f49,PROBATION,2023-01-06,RCW 27.748,43,730
c5f06c4a-92e4-4cdd-bbb7-db603f2a26b4,,"[""CR-599447""]",CR-671193,2025-09-11 15:35:23,2023-11-19,,2025-09-28,False,,1971-08-14,Valero,IN796267,Bou,,,,2.7,20 hours community service,DUI,2959.22,P-F2CFDAF0F3,2.4,2025-08-29,SEN-858891a5-360d-4a7c-83f0-4f31b7a2b4ca,COMMUNITY_SERVICE,2025-08-29,RCW 36.972,5,30
e767c1ba-cf3d-412b-b513-30af4ef080b2,0.7,"[""CR-156242""]",CR-406787,2025-09-11 15:35:23,2024-05-06,,2026-08-28,False,,1959-11-26,Ashley,IN286938,Gillespie,,,,,Unsupervised probation,DUI,2943.82,P-6DA1E6D68B,1.2,2023-08-17,SEN-90bb2d2f-80f9-4b07-b057-0506f4b70d90,PROBATION,2023-08-29,RCW 51.173,44,1095
5b326e0d-5666-445a-95d0-2f8549b3efcd,,"[""CR-891532""]",CR-134851,2025-09-11 15:35:23,2024-03-12,,,False,1.4,1949-09-30,서연,IN340047,강,,,,,Fine only: $500,ASSAULT 4,2968.84,P-D5F95DD6D5,2.6,2024-01-21,SEN-d4d27dfa-400e-400f-a597-cc74ecd4fef1,FINE_ONLY,2024-01-22,RCW 54.340,0,0
017af922-dd85-4fe6-aeaa-c1d3bb042bfe,,"[""CR-383658""]",CR-955665,2025-09-11 15:35:23,2024-08-25,,2024-09-17,False,,1988-04-23,Cindy,IN260938,Banks,,,,,Time served,DV VIOLATION,,P-1F18F31763,,2024-08-15,SEN-63bcfe3a-c44e-4cc9-a31c-cae3d8bf09be,TIME_SERVED,2024-08-18,RCW 48.803,30,30
cd0a6e31-e813-492f-a812-6d2804dfd787,,[],CR-937575,2025-09-11 15:35:23,2025-03-25,,,False,,1979-05-11,Craig,IN185655,Rice,,,,1.6,Fine only: $2000,DV VIOLATION,2987.60,P-66C7EC263D,,2023-09-15,SEN-a6a408b4-72d4-4f76-893e-4212e2ef47e3,FINE_ONLY,2023-09-29,RCW 35.159,0,0
14da076c-b9f1-4866-b341-f03634d3005e,0.9,"[""CR-141240"", ""CR-783373""]",CR-827528,2025-09-11 15:35:23,2024-11-22,,,False,,1964-09-16,Lorenza,IN613404,Serra,,,,,Fine only: $250,ASSAULT 4,2917.23,P-FCFDB875E7,,2024-08-19,SEN-667f8ab0-c514-47d7-aa8b-073a170efb5e,FINE_ONLY,2024-08-24,RCW 25.922,0,0
86916a49-2180-45bb-8f72-803849207ac6,,"[""CR-436734""]",CR-111091,2025-09-11 15:35:23,2024-03-10,,2025-08-24,True,,1988-10-01,Amanda,IN556048,Hendricks,,,8.3,4.0,,ASSAULT 4,,P-77C424C7C0,1.4,2025-05-24,SEN-f71b5428-075e-4dc8-82d5-6b7afd8612f5,JAIL_TIME,2025-05-26,RCW 62.91,38,90
b9ef0aa0-fce1-4c93-a928-a698e78eb9de,,"[""CR-885028""]",CR-628459,2025-09-11 15:35:23,2024-02-03,,2025-01-27,True,,1944-07-02,Angela,IN567883,Small,,,2.4000000000000004,0.8,,BURGLARY 2,,P-9188F6BD48,0.8,2024-10-15,SEN-1e1ddf4c-7dea-452c-bd0d-5c54a21597e1,JAIL_TIME,2024-10-29,RCW 45.494,2,90
21641af2-935d-4f20-9b06-dcb21863159c,,"[""CR-170163"", ""CR-138351""]",CR-496565,2025-09-11 15:35:23,2023-10-31,6.8,2023-08-18,True,,1998-11-20,Marilyn,IN545434,Sullivan,,,,,,THEFT 3,,P-20BCEC2018,,2023-04-10,SEN-785235b1-270b-40c1-9852-0492b76ef4e0,JAIL_TIME,2023-04-20,RCW 32.615,6,120
c29063c6-6a2a-40bf-a6bf-a4c160b55b71,,[],CR-947852,2025-09-11 15:35:23,2024-03-13,,2024-11-10,True,,1942-12-17,Taylor,IN687691,Johnson,,,,,,ASSAULT 4,,P-DFC899EFFE,,2024-05-13,SEN-b727e980-d64d-4543-ad92-14896f714c60,JAIL_TIME,2024-05-14,RCW 53.91,15,180
bea6e804-3075-4816-9a9b-185c6bd72ba0,,[],CR-666421,2025-09-11 15:35:23,2024-02-12,,2023-04-09,False,,1957-06-29,丽华,IN742407,卢,,,,,20 hours community service,DUI,2967.11,P-CB5EC8EA8B,0.5,2022-11-30,SEN-2d4dc62d-92a7-40f6-994a-6a065f753409,COMMUNITY_SERVICE,2022-12-10,RCW 31.731,29,120
dbfd8337-cea0-4e18-8a78-314baafe5186,,"[""CR-737917""]",CR-618730,2025-09-11 15:35:23,2025-03-31,,2025-06-05,False,,2000-08-12,Chase,IN822134,Kelley,,,,2.7,Unsupervised probation,THEFT 3,2989.91,P-04EE10CC3B,,2024-11-24,SEN-6a411379-85c4-4167-8ae0-e5ef3d864751,PROBATION,2024-12-07,RCW 36.491,35,180
97d12cdc-631a-43b3-ac86-768d05350ef3,,"[""CR-221970""]",CR-955250,2025-09-11 15:35:23,2025-03-25,,2025-01-31,False,,1940-01-24,David,IN125505,Lewis,,,,3.6,Unsupervised probation,ASSAULT 4,,P-FBFD8863F2,,2023-01-30,SEN-859a8ca4-a8f2-4149-8309-2f0bd23d179d,PROBATION,2023-02-01,RCW 62.241,40,730
52a31ac1-5bdb-40c8-b346-9def23c26728,,"[""CR-305094""]",CR-369142,2025-09-11 15:35:23,2024-03-12,,,False,,1994-09-15,Julieta,IN527255,Carrión,,,9.1,4.1,Fine only: $1000,DUI,,P-F53E88EEA8,,2022-10-24,SEN-ed6e4bee-2ee9-4c81-9685-81754dcd3e0c,FINE_ONLY,2022-10-24,RCW 44.683,0,0
cf7e608e-b527-4009-a142-f0f0594db635,,"[""CR-313754"", ""CR-719941""]",CR-998939,2025-09-11 15:35:23,2025-02-20,,2024-10-10,False,3.0,1996-09-15,Antonio,IN217431,Palomar,,,,,Unsupervised probation,DUI,2976.72,P-7CB1C8A76C,,2023-10-10,SEN-b6e65566-fc0d-4ca2-9bd8-9d9140fe8205,PROBATION,2023-10-11,RCW 69.281,37,365
88bc4b8a-ae28-46fa-aecb-17cba879e03c,,[],CR-528569,2025-09-11 15:35:23,2025-02-14,1.9,2030-02-13,True,,2001-03-12,Tiffany,IN630282,Hamilton,,,5.8,0.8,,DV VIOLATION,,P-4E8C8681BB,,2025-02-13,SEN-b7baaa57-6b00-4547-9f8e-f16c7e2703a8,PRISON,2025-02-14,RCW 57.51,9,1825
9e0dd15d-e8a5-4916-a05f-93a3d5d66def,,"[""CR-933317""]",CR-721346,2025-09-11 15:35:23,2023-11-30,,2026-10-24,False,,1981-01-14,淳,IN993499,山本,,,,3.9,Supervised probation,ASSAULT 4,,P-A753C40426,,2024-10-20,SEN-59654926-a8a4-4763-85d7-7d688ccbe1a4,PROBATION,2024-10-24,RCW 67.540,33,730
19f92b5c-9afa-49f1-a4db-4b9a923e3280,,[],CR-974644,2025-09-11 15:35:23,2025-05-08,,2024-07-29,False,,1947-04-09,Chase,IN411477,Gilmore,,,7.9,2.4,Deferred sentence,DUI,2991.43,P-D41F7BF1D7,,2024-01-25,SEN-5376e052-2d5c-460f-810e-fbe4c8c5bc67,DEFERRED_SENTENCE,2024-01-31,RCW 63.264,13,180
371c88b5-c949-46cb-af76-e04960e33585,,[],CR-928211,2025-09-11 15:35:24,2025-05-25,,,False,,1999-02-20,Henry,IN202202,Sanchez,,,,,Fine only: $1000,THEFT 3,2903.44,P-1899903696,0.6,2025-02-04,SEN-3b0f6974-f458-4889-b77e-c4957b0478cb,FINE_ONLY,2025-02-10,RCW 59.601,0,0
7c479b59-4613-46ff-b9c7-6ab69be2a00e,,"[""CR-280944"", ""CR-704901""]",CR-770635,2025-09-11 15:35:24,2023-10-25,,2025-02-26,False,,1951-10-22,稔,IN931100,井上,,,,,Time served,DV VIOLATION,,P-E3A89AC0A2,0.8,2025-01-24,SEN-f9c803f9-99f7-41c9-baf6-19be09adc213,TIME_SERVED,2025-02-05,RCW 39.602,17,21
d55bc128-28b8-47b4-9d3f-5f1f26b7565d,1.9,[],CR-533890,2025-09-11 15:35:24,2023-12-10,,2026-08-27,False,,1989-01-03,Pastora,IN475002,Montenegro,,,,,Diversion program,ASSAULT 4,2927.57,P-D86064224C,,2025-08-18,SEN-cf24b82a-9591-48f5-a2c7-c60d0f531226,DIVERSION,2025-08-27,RCW 51.835,3,365
d27d52de-891a-451f-89c2-efba4a42d4b9,,"[""CR-611560"", ""CR-179147""]",CR-109626,2025-09-11 15:35:24,2024-09-08,8.0,2025-07-18,True,,1961-12-07,Edward,IN255071,Hunter,,,,,,BURGLARY 2,,P-44208A0516,,2025-05-16,SEN-c1e0d142-0046-4e7d-a972-a1ca00961968,JAIL_TIME,2025-05-19,RCW 57.643,32,60
d2937778-e7f0-4521-9d45-710bef69902f,,"[""CR-944620""]",CR-916020,2025-09-11 15:35:24,2025-07-05,7.2,2023-07-09,True,,1967-04-08,Juan,IN567973,Mckinney,,,,,,DUI,2970.19,P-A88EB3B7A6,,2023-04-01,SEN-8a2f51b1-a1a8-4d60-949e-9e6898a4f6d4,JAIL_TIME,2023-04-10,RCW 16.368,10,90
05c1101f-e189-44f0-9a76-7b5324de2bde,,[],CR-803085,2025-09-11 15:35:24,2024-11-01,,2026-04-07,False,,1986-12-19,丽华,IN135417,罗,,,,,Supervised probation,THEFT 3,2990.87,P-83B3452AD7,,2023-03-25,SEN-6e7f71c1-13ae-42cc-abc5-664f80ba9bf4,PROBATION,2023-04-08,RCW 37.839,38,1095
